202,2010,3,12,,13,12,1.64,19.6,2.24,0,12,18
203,2010,3,12,,8,6,1.84,18.81,1.95,0,30,24
204,2010,3,13,,2,11,1.24,25.71,4.05,0,16,20
205,2010,3,13,,16,7,2.78,20.49,1.44,0,10,14
206,2010,3,13,,3,14,1.41,21.89,2.97,0,34,16
207,2010,3,14,,10,9,1.34,23.03,3.27,0,24,18
208,2010,3,14,,1,4,1.5,20.06,2.61,0,10,36
209,2010,3,15,,15,5,1.73,19.06,2.13,0,26,22
210,2010,3,19,,12,2,1.52,19.02,2.57,0,26,6
211,2010,3,19,,1,10,1.73,18.54,2.12,-1,18,19
212,2010,3,20,,9,16,1.49,19.98,2.67,0,30,16
213,2010,3,20,,11,7,2.45,19.95,1.56,0,14,20
214,2010,3,20,,6,3,1.65,19.03,2.29,0,28,20
215,2010,3,21,,13,5,1.39,21.96,3.01,0,24,20
216,2010,3,21,,4,15,2.15,19.34,1.69,0,44,32
217,2010,3,22,,14,8,1.67,19.67,2.21,0,22,14
218,2010,3,26,,15,13,2.5,19.08,1.54,0,23,12
219,2010,3,26,,12,6,1.37,22.7,3.12,0,33,8
220,2010,3,27,,3,7,2.14,18.95,1.72,0,10,16
221,2010,3,27,,5,11,1.55,19.61,2.48,0,36,12
222,2010,3,27,,10,14,1.35,23.21,3.23,0,24,4
223,2010,3,28,,8,9,1.52,19.59,2.54,0,16,48
224,2010,3,28,,2,4,2.01,19.04,1.83,0,60,14
225,2010,3,29,,16,1,2.15,18.8,1.7,0,8,30
226,2010,4,2,,7,12,1.72,18.85,2.12,0,17,4
227,2010,4,2,,4,8,1.34,21.54,3.22,0,25,6
228,2010,4,3,,16,13,3.96,23.34,1.24,0,11,0
229,2010,4,3,,6,10,1.52,20.75,2.51,0,32,18
230,2010,4,4,,9,5,2.16,18.64,1.7,0,6,14
231,2010,4,4,,14,15,2.13,18.64,1.71,0,22,35
232,2010,4,5,,11,3,1.66,18.84,2.22,0,30,34
233,2010,4,5,,1,2,2.52,19.51,1.53,0,38,16
234,2010,4,9,,10,7,2.6,20.46,1.49,0,20,16
235,2010,4,9,,12,8,1.09,31.93,6.62,0,34,16
236,2010,4,10,,1,11,1.44,20.95,2.75,0,28,10
237,2010,4,10,,6,15,1.77,18.17,2.06,0,16,23
238,2010,4,10,,2,9,1.36,22.39,3.11,0,24,30
239,2010,4,11,,5,16,1.35,22.85,3.16,0,40,12
240,2010,4,11,,3,4,1.83,17.67,2,0,28,6
241,2010,4,12,,13,14,1.33,22.73,3.26,0,14,24
242,2010,4,16,,15,2,1.61,19.08,2.3,0,4,24
243,2010,4,16,,10,12,2.06,19.06,1.76,0,6,19
244,2010,4,17,,11,6,1.32,21.68,3.31,0,36,18
245,2010,4,17,,4,14,1.49,20.35,2.62,0,36,6
246,2010,4,18,,9,3,1.7,18.44,2.15,0,12,40
247,2010,4,18,,8,16,1.39,21.05,3,0,44,16
248,2010,4,18,,13,1,1.99,18.51,1.82,0,22,8
249,2010,4,19,,7,5,1.37,21.77,3.12,0,16,18
250,2010,4,23,,6,13,2.28,20.33,1.59,0,18,24
251,2010,4,23,,2,8,1.39,22.09,2.99,0,36,18
252,2010,4,24,,3,15,1.47,20.35,2.67,0,26,18
253,2010,4,24,,16,11,2.57,19.9,1.5,0,26,6
254,2010,4,25,,14,1,1.77,19.05,2.06,0,24,26
255,2010,4,25,,12,4,1.47,19.9,2.68,0,28,6
256,2010,4,25,,7,9,1.39,22,3,0,40,6
257,2010,4,26,,5,10,1.24,22.94,3.93,0,22,24
258,2010,4,30,,8,11,1.5,21.06,2.58,0,22,30
259,2010,4,30,,13,2,1.43,21.68,2.82,0,26,10
260,2010,5,1,,9,14,1.44,21.89,2.75,0,16,23
261,2010,5,1,,10,3,1.62,19.69,2.28,0,38,24
262,2010,5,1,,6,7,2.3,19.52,1.61,0,6,34
263,2010,5,1,,12,16,1.16,27.5,5.07,0,38,0
264,2010,5,2,,15,4,1.51,21.28,2.53,0,8,12
265,2010,5,2,,1,5,2.3,19.69,1.62,0,22,30
266,2010,5,8,,5,12,2.42,19.91,1.56,0,24,6
267,2010,5,9,,11,10,1.92,18.72,1.89,0,36,38
268,2010,5,9,,7,8,1.2,25.35,4.34,0,14,36
269,2010,5,10,,4,6,1.28,23.09,3.61,0,14,32
270,2010,5,14,,2,12,2.55,20.46,1.51,0,6,19
271,2010,5,14,,8,10,1.87,17.83,1.95,0,28,6
272,2010,5,15,,9,6,1.48,23.66,2.68,0,24,12
273,2010,5,15,,14,7,2.27,19.7,1.62,0,6,17
274,2010,5,15,,4,11,1.8,17.83,2.02,0,18,34
275,2010,5,16,,15,1,1.72,18.65,2.13,0,10,50
276,2010,5,16,,16,3,2.68,20.86,1.47,0,14,34
277,2010,5,17,,5,13,1.51,20.25,2.54,0,12,19
278,2010,5,21,,11,15,2.01,17.67,1.82,0,6,23
279,2010,5,22,,13,16,1.34,21.67,3.23,0,18,22
280,2010,5,23,,9,1,1.73,19.41,2.09,0,26,24
281,2010,5,23,,12,14,1.68,19.61,2.17,0,14,22
282,2010,5,24,,3,2,1.43,20.84,2.82,0,31,16
283,2010,5,28,,12,13,1.53,20.2,2.46,0,30,0
284,2010,5,28,,15,9,1.43,21.5,2.79,0,50,6
285,2010,5,29,,16,8,2.28,19,1.61,0,4,20
286,2010,5,29,,6,5,2.13,19.2,1.71,0,20,24
287,2010,5,30,,7,2,1.82,19,2.01,0,23,12
288,2010,5,30,,1,3,1.92,18.6,1.87,0,42,22
289,2010,5,31,,10,4,1.4,21.6,2.87,0,16,30
290,2010,6,4,,2,15,2.15,19,1.7,0,12,19
291,2010,6,4,,13,7,2.14,18.5,1.7,0,24,10
292,2010,6,5,,3,11,1.48,21.25,2.59,0,28,10
293,2010,6,5,,4,16,1.36,22.5,3.1,0,18,42
294,2010,6,6,,9,12,2.86,22,1.41,0,20,22
295,2010,6,6,,14,10,1.6,19.25,2.31,0,28,24
296,2010,6,6,,5,8,1.48,22,2.61,0,6,22
297,2010,6,7,,1,6,1.41,21.75,2.85,0,32,4
298,2010,6,11,,10,5,1.47,21.27,2.69,0,28,14
299,2010,6,12,,6,14,2.33,19.79,1.6,0,16,8
300,2010,6,13,,11,9,1.57,20.31,2.41,0,24,32
301,2010,6,13,,8,1,1.74,18.47,2.12,0,50,22
302,2010,6,14,,7,4,2.36,21.03,1.6,0,6,38
303,2010,6,18,,8,3,1.51,19.97,2.58,0,12,22
304,2010,6,18,,2,10,2.15,19.17,1.71,0,24,25
305,2010,6,19,,7,6,1.44,21.33,2.73,0,58,12
306,2010,6,19,,5,1,1.59,19.4,2.37,0,26,25
307,2010,6,20,,16,12,3,21.44,1.4,0,4,22
308,2010,6,20,,15,14,1.39,22.2,3.01,0,18,8
309,2010,6,21,,11,13,2.46,18.77,1.56,0,6,4
310,2010,6,25,,12,15,1.36,22.64,3.16,0,34,10
311,2010,6,25,,3,5,1.44,21.8,2.8,0,40,22
312,2010,6,26,,13,8,1.8,18.52,2.04,0,6,10
313,2010,6,26,,6,16,1.47,21.24,2.69,-1,19,20
314,2010,6,26,,1,7,2.46,20.08,1.55,0,16,14
315,2010,6,27,,4,9,1.81,18.43,2.01,0,18,20
316,2010,6,27,,10,11,1.49,20.99,2.63,0,16,24
317,2010,6,28,,14,2,1.5,20.67,2.61,0,10,18
318,2010,7,2,,8,15,2.44,19.7,1.55,0,14,16
319,2010,7,3,,16,2,3.01,24.27,1.38,0,12,24
320,2010,7,4,,14,4,1.58,20.48,2.37,0,12,22
321,2010,7,4,,9,13,1.6,19.4,2.31,0,35,6
322,2010,7,5,,12,3,1.38,22.52,3.04,0,8,12
323,2010,7,9,,15,10,1.55,18.85,2.44,0,15,14
324,2010,7,9,,4,1,1.97,17.89,1.84,0,18,14
325,2010,7,10,,5,14,1.28,22.48,3.69,0,22,24
326,2010,7,10,,2,7,1.84,17.93,1.98,0,20,18
327,2010,7,11,,11,16,1.43,20.98,2.84,0,21,10
328,2010,7,11,,3,9,1.36,22.07,3.11,0,6,12
329,2010,7,12,,13,6,1.42,20.86,2.84,0,36,24
330,2010,7,16,,10,8,1.91,18.52,1.91,0,10,24
331,2010,7,16,,1,12,2.58,20.52,1.51,0,13,16
332,2010,7,17,,9,7,1.71,18.53,2.16,0,13,6
333,2010,7,17,,16,5,3.31,23.08,1.32,0,18,48
334,2010,7,17,,3,13,1.58,19.5,2.37,0,28,34
335,2010,7,18,,14,11,1.51,20.53,2.57,0,52,18
336,2010,7,18,,4,2,1.7,19.16,2.16,0,36,32
337,2010,7,19,,15,6,1.26,24.08,3.78,0,26,16
338,2010,7,23,,12,10,1.27,25.38,3.69,-1,10,11
339,2010,7,23,,2,13,2.47,20.23,1.54,0,16,32
340,2010,7,24,,14,16,1.33,23.63,3.38,0,20,13
341,2010,7,24,,7,3,1.64,19.78,2.27,0,18,10
342,2010,7,24,,6,11,1.62,20.04,2.28,-1,28,24
343,2010,7,25,,1,9,1.67,19.27,2.2,0,38,28
344,2010,7,25,,5,15,1.59,19.84,2.35,0,38,20
345,2010,7,26,,8,4,1.38,21.71,3,0,30,34
346,2010,7,30,,3,6,1.23,25.52,4.09,0,24,16
347,2010,7,30,,2,1,2.25,19.8,1.65,0,32,12
348,2010,7,31,,13,4,1.53,19.59,2.51,0,12,48
349,2010,7,31,,15,16,1.26,24.24,3.87,0,24,22
350,2010,8,1,,9,10,1.56,20.23,2.43,0,20,28
351,2010,8,1,,7,14,1.46,21.52,2.74,0,36,12
352,2010,8,1,,8,12,2.1,18.74,1.76,0,10,6
353,2010,8,2,,11,5,2.92,21.63,1.41,0,32,14
354,2010,8,6,,6,8,2.67,21.69,1.46,0,26,34
355,2010,8,6,,10,13,1.75,18.86,2.07,0,34,12
356,2010,8,7,,5,7,1.61,20.3,2.32,0,26,6
357,2010,8,7,,16,9,2.21,19.65,1.68,0,10,37
358,2010,8,7,,1,15,2.91,21.95,1.41,-1,34,30
359,2010,8,8,,11,2,1.94,18.6,1.87,0,30,6
360,2010,8,8,,4,12,2.02,18.33,1.8,0,12,19
361,2010,8,9,,14,3,1.82,18.53,2.01,0,30,26
362,2010,8,13,,8,13,1.74,18.52,2.1,0,14,30
363,2010,8,13,,16,4,3.29,22.32,1.33,0,18,12
364,2010,8,14,,10,6,1.16,25.94,4.87,0,37,18
365,2010,8,14,,2,14,1.82,18.62,2,0,14,28
366,2010,8,15,,9,11,1.46,20.32,2.72,0,22,10
367,2010,8,15,,7,1,1.45,21.43,2.74,0,18,16
368,2010,8,15,,15,3,2.02,18.52,1.8,0,43,18
369,2010,8,16,,12,5,1.45,20.54,2.74,0,32,10
370,2010,8,20,,11,8,1.94,17.25,1.85,0,44,18
371,2010,8,20,,3,1,1.5,20.24,2.55,0,54,18
372,2010,8,21,,5,9,1.47,19.84,2.66,0,19,16
373,2010,8,21,,6,2,2.35,19.09,1.58,0,20,22
374,2010,8,21,,7,16,1.25,23.21,3.78,0,24,4
375,2010,8,22,,14,12,2.32,19.1,1.6,0,32,16
376,2010,8,22,,13,15,1.67,18.69,2.19,0,18,20
377,2010,8,23,,4,10,1.59,19.1,2.34,0,14,23
378,2010,8,27,,9,8,1.49,20.85,2.61,0,36,4
379,2010,8,27,,1,13,2.6,20.53,1.49,0,24,16
380,2010,8,28,,16,10,2.96,21.54,1.39,0,30,16
381,2010,8,28,,11,12,2.27,18.83,1.63,0,18,26
382,2010,8,28,,14,6,1.12,30.28,5.7,0,48,4
383,2010,8,29,,15,7,1.42,21.67,2.83,0,26,14
384,2010,8,29,,4,5,1.56,18.84,2.41,0,30,14
385,2010,8,30,,2,3,2.59,19.92,1.5,0,18,24
386,2010,9,3,,8,14,2.5,19.48,1.53,0,16,18
387,2010,9,3,,10,15,1.56,18.58,2.44,0,21,18
388,2010,9,4,,13,9,1.8,18.42,2.01,0,12,26
389,2010,9,4,,6,4,4.03,25.41,1.23,0,8,18
390,2010,9,4,,3,16,1.32,23.07,3.37,0,50,12
391,2010,9,5,,7,11,1.08,32.39,7.01,0,34,4
392,2010,9,5,,5,2,1.45,21.39,2.72,0,24,30
393,2010,9,5,,12,1,1.58,19.1,2.4,0,38,24
394,2010,9,10,,10,9,1.54,20.36,2.45,0,28,16
395,2010,9,11,,15,4,1.84,18.69,1.97,-1,15,19
396,2010,9,11,,3,14,1.52,20.36,2.5,0,22,24
397,2010,9,12,,12,5,1.16,28.02,4.91,0,28,0
398,2010,9,17,,14,15,1.49,21.2,2.66,0,24,26
399,2010,9,18,,4,3,1.54,19.96,2.51,0,34,12
400,2010,9,24,,10,4,1.76,18.75,2.06,0,6,32
401,2010,9,25,,12,15,1.43,21,2.8,0,13,12
402,2010,10,3,,12,4,1.62,19.07,2.31,0,32,8
